date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,population_age_00_19,population_age_20_39,population_age_40_59,population_age_60_79,population_age_00_19_vacunados,population_age_20_39_vacunados,population_age_40_59_vacunados,population_age_60_79_vacunados,population_age_80_and_older_vacunados,vaccination_percentage,fatality_rate,urban_population_percentaje,year,week,month,active_cases
2021-03-25,BR,BR,Brazil,100158.0,2777.0,12320169.0,303462.0,19276438.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.166667,24.666667,33.027778,0.0,59.276438,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,87988.0,10689646.0,60237356.0,68581405.0,53883208.0,25698413.0,5462762,6219462,4886522,2330519,377170,9.068729580444025,0.024631317963251964,0.8620725935495991,2021,12,3,1327061.0
2021-03-26,BR,BR,Brazil,84245.0,3650.0,12404414.0,307112.0,20307228.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.185185,22.222222,33.296296,0.0,59.465234,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,82903.0,10772549.0,60237356.0,68581405.0,53883208.0,25698413.0,5754879,6552042,5147824,2455141,397339,9.553671651392294,0.024758283623877757,0.8620725935495991,2021,12,3,1324753.0
2021-03-27,BR,BR,Brazil,85948.0,3438.0,12490362.0,310550.0,20700260.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.611111,22.907407,33.907407,0.0,50.379789,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,51546.0,10824095.0,60237356.0,68581405.0,53883208.0,25698413.0,5866260,6678852,5247457,2502659,405030,9.738576192597524,0.024863170498981534,0.8620725935495991,2021,12,3,1355717.0
2021-03-28,BR,BR,Brazil,44326.0,1656.0,12534688.0,312206.0,20947049.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.037037,21.87037,34.37037,0.0,48.065618,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,55532.0,10879627.0,60237356.0,68581405.0,53883208.0,25698413.0,5936198,6758477,5310017,2532496,409858,9.854679733325755,0.024907361076717666,0.8620725935495991,2021,12,3,1342855.0
2021-03-29,BR,BR,Brazil,38927.0,1660.0,12573615.0,313866.0,21857803.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.925926,21.925926,35.074074,0.0,46.882571,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,33314.0,10912941.0,60237356.0,68581405.0,53883208.0,25698413.0,6194297,7052328,5540891,2642606,427678,10.283150062766687,0.02496227218663845,0.8620725935495991,2021,13,3,1346808.0
2021-03-30,BR,BR,Brazil,84494.0,3780.0,12658109.0,317646.0,22596829.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.907407,23.37037,35.796296,0.0,47.443071,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,56306.0,10969247.0,60237356.0,68581405.0,53883208.0,25698413.0,6403730,7290772,5728232,2731954,442139,10.630829802504767,0.02509426961009737,0.8620725935495991,2021,13,3,1371216.0
2021-03-31,BR,BR,Brazil,90638.0,3869.0,12748747.0,321515.0,23458890.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.851852,23.277778,35.296296,0.0,55.492873,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,105236.0,11074483.0,60237356.0,68581405.0,53883208.0,25698413.0,6648030,7568912,5946762,2836177,459006,11.03639218342012,0.025219341163488458,0.8620725935495991,2021,13,3,1352749.0
2021-04-01,BR,BR,Brazil,91097.0,3769.0,12839844.0,325284.0,24475979.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.648148,23.166667,34.5,0.0,55.282483,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,95454.0,11169937.0,60237356.0,68581405.0,53883208.0,25698413.0,6936264,7897072,6204591,2959143,478907,11.514888526999997,0.025333952655499554,0.8620725935495991,2021,13,4,1344623.0
2021-04-02,BR,BR,Brazil,70238.0,2922.0,12910082.0,328206.0,24783165.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.814815,23.796296,33.962963,0.0,58.69872,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69162.0,11239099.0,60237356.0,68581405.0,53883208.0,25698413.0,7023318,7996184,6282462,2996282,484917,11.659406241574562,0.02542245665054645,0.8620725935495991,2021,13,4,1342777.0
2021-04-03,BR,BR,Brazil,43515.0,1987.0,12953597.0,330193.0,25135051.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.148148,23.907407,32.388889,0.0,67.396568,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37529.0,11276628.0,60237356.0,68581405.0,53883208.0,25698413.0,7123039,8109719,6371664,3038825,491803,11.824953371036141,0.025490448714746955,0.8620725935495991,2021,13,4,1346776.0
2021-04-04,BR,BR,Brazil,31359.0,1240.0,12984956.0,331433.0,25464242.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.259259,24.0,33.388889,0.0,61.011523,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,29118.0,11305746.0,60237356.0,68581405.0,53883208.0,25698413.0,7216328,8215931,6455113,3078624,498244,11.97982348548965,0.025524383756094362,0.8620725935495991,2021,13,4,1347777.0
2021-04-05,BR,BR,Brazil,28645.0,1319.0,13013601.0,332752.0,26255041.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.888889,24.074074,33.462963,0.0,66.144482,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,51775.0,11357521.0,60237356.0,68581405.0,53883208.0,25698413.0,7440433,8471079,6655578,3174232,513717,12.351860180416667,0.02556955603602723,0.8620725935495991,2021,14,4,1323328.0
2021-04-06,BR,BR,Brazil,86979.0,4195.0,13100580.0,336947.0,27263581.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.203704,22.555556,28.888889,0.0,77.883889,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,78668.0,11436189.0,60237356.0,68581405.0,53883208.0,25698413.0,7726244,8796480,6911240,3296164,533450,12.826334589592314,0.025720006289797856,0.8620725935495991,2021,14,4,1327444.0
2021-04-07,BR,BR,Brazil,92625.0,3829.0,13193205.0,340776.0,28111607.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.240741,23.296296,31.018519,0.0,74.531855,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,122595.0,11558784.0,60237356.0,68581405.0,53883208.0,25698413.0,7966567,9070092,7126212,3398690,550043,13.22529411059851,0.02582966004090742,0.8620725935495991,2021,14,4,1293645.0
2021-04-08,BR,BR,Brazil,86652.0,4249.0,13279857.0,345025.0,29082941.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.037037,22.481481,30.333333,0.338667,78.594839,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,105374.0,11664158.0,60237356.0,68581405.0,53883208.0,25698413.0,8241834,9383489,7372443,3516124,569049,13.682264707463501,0.025981077958896696,0.8620725935495991,2021,14,4,1270674.0
2021-04-09,BR,BR,Brazil,93317.0,3693.0,13373174.0,348718.0,30011762.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.722222,23.111111,30.62963,0.0,71.503831,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,68035.0,11732193.0,60237356.0,68581405.0,53883208.0,25698413.0,8505053,9683169,7607896,3628419,587222,14.119234778263804,0.02607593380599101,0.8620725935495991,2021,14,4,1292263.0
2021-04-10,BR,BR,Brazil,71832.0,2616.0,13445006.0,351334.0,30561824.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.333333,25.125,32.722222,0.0,56.219395,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,59692.0,11791885.0,60237356.0,68581405.0,53883208.0,25698413.0,8660936,9860644,7747335,3694921,597985,14.378015136464741,0.026131189528662165,0.8620725935495991,2021,14,4,1301787.0
2021-04-11,BR,BR,Brazil,37017.0,1803.0,13482023.0,353137.0,30829493.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.574074,23.203704,33.740741,0.0,55.986367,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,46679.0,11838564.0,60237356.0,68581405.0,53883208.0,25698413.0,8736791,9947007,7815189,3727282,603222,14.503941813274423,0.026193175905426063,0.8620725935495991,2021,14,4,1290322.0
2021-04-12,BR,BR,Brazil,35785.0,1480.0,13517808.0,354617.0,31841695.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.018519,21.407407,34.092593,0.0,53.286819,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42239.0,11880803.0,60237356.0,68581405.0,53883208.0,25698413.0,9023639,10273589,8071779,3849657,623028,14.980139034917997,0.026233321260370025,0.8620725935495991,2021,15,4,1282388.0
2021-04-13,BR,BR,Brazil,82186.0,3808.0,13599994.0,358425.0,32737236.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.481481,23.222222,33.425926,0.0,52.659304,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,76265.0,11957068.0,60237356.0,68581405.0,53883208.0,25698413.0,9277427,10562532,8298796,3957928,640550,15.40145230644671,0.0263547910388784,0.8620725935495991,2021,15,4,1284501.0
2021-04-14,BR,BR,Brazil,73513.0,3459.0,13673507.0,361884.0,33669769.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.981481,22.703704,33.907407,0.0,58.631863,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,117730.0,12074798.0,60237356.0,68581405.0,53883208.0,25698413.0,9541698,10863410,8535191,4070671,658796,15.840168712550382,0.026466070482137463,0.8620725935495991,2021,15,4,1236825.0
2021-04-15,BR,BR,Brazil,73174.0,3560.0,13746681.0,365444.0,34571692.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.62963,21.703704,32.962963,0.0,66.851003,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,95973.0,12170771.0,60237356.0,68581405.0,53883208.0,25698413.0,9797295,11154411,8763825,4179714,676444,16.26448443879518,0.02658416238799751,0.8620725935495991,2021,15,4,1210466.0
2021-04-16,BR,BR,Brazil,85774.0,3305.0,13832455.0,368749.0,35535631.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.962963,22.666667,33.425926,0.0,60.935345,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,65524.0,12236295.0,60237356.0,68581405.0,53883208.0,25698413.0,10070466,11465422,9008181,4296254,695305,16.717976008297992,0.026658246854950912,0.8620725935495991,2021,15,4,1227411.0
2021-04-17,BR,BR,Brazil,67636.0,2929.0,13900091.0,371678.0,36047343.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.907407,22.666667,30.388889,0.0,73.608167,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,62568.0,12298863.0,60237356.0,68581405.0,53883208.0,25698413.0,10215481,11630524,9137899,4358120,705317,16.958714351713315,0.026739249404913967,0.8620725935495991,2021,15,4,1229550.0
2021-04-18,BR,BR,Brazil,42980.0,1657.0,13943071.0,373335.0,36234096.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.462963,22.833333,30.833333,0.0,73.215832,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,45998.0,12344861.0,60237356.0,68581405.0,53883208.0,25698413.0,10268405,11690779,9185240,4380698,708971,17.046573553467116,0.02677566513144773,0.8620725935495991,2021,15,4,1224875.0
2021-04-19,BR,BR,Brazil,30624.0,1347.0,13973695.0,374682.0,37256134.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.87037,21.944444,32.425926,0.0,70.079005,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,46738.0,12391599.0,60237356.0,68581405.0,53883208.0,25698413.0,10558041,12020535,9444324,4504263,728969,17.52739818729925,0.026813380426580085,0.8620725935495991,2021,16,4,1207414.0
2021-04-20,BR,BR,Brazil,69381.0,3321.0,14043076.0,378003.0,38246192.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.907407,21.277778,31.740741,0.0,66.139541,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69113.0,12460712.0,60237356.0,68581405.0,53883208.0,25698413.0,10838614,12339974,9695301,4623961,748341,17.993177615581345,0.02691739331183567,0.8620725935495991,2021,16,4,1204361.0
2021-04-21,BR,BR,Brazil,79719.0,3472.0,14122795.0,381475.0,38815702.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.407407,21.666667,31.5,0.0,58.24727,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,100977.0,12561689.0,60237356.0,68581405.0,53883208.0,25698413.0,11000008,12523724,9839670,4692814,759484,18.261107415856618,0.027011296276693107,0.8620725935495991,2021,16,4,1179631.0
2021-04-22,BR,BR,Brazil,45178.0,2027.0,14167973.0,383502.0,39662069.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.481481,20.444444,31.555556,0.0,50.057156,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,84443.0,12646132.0,60237356.0,68581405.0,53883208.0,25698413.0,11239860,12796800,10054222,4795140,776044,18.65928644918278,0.02706823340219522,0.8620725935495991,2021,16,4,1138339.0
2021-04-23,BR,BR,Brazil,69105.0,2914.0,14237078.0,386416.0,41482416.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.111111,19.703704,31.851852,0.0,49.854382,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,27653.0,12673785.0,60237356.0,68581405.0,53883208.0,25698413.0,11755730,13384128,10515674,5015220,811662,19.515680907825633,0.0271415244054995,0.8620725935495991,2021,16,4,1176877.0
2021-04-24,BR,BR,Brazil,71137.0,3076.0,14308215.0,389492.0,41886226.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.962963,19.37037,32.055556,0.0,53.831757,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37318.0,12711103.0,60237356.0,68581405.0,53883208.0,25698413.0,11870166,13514415,10618039,5064040,819563,19.705656031439194,0.027221564674559336,0.8620725935495991,2021,16,4,1207620.0
2021-04-25,BR,BR,Brazil,32572.0,1305.0,14340787.0,390797.0,42005222.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.240741,20.537037,31.703704,0.0,58.170644,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,55669.0,12766772.0,60237356.0,68581405.0,53883208.0,25698413.0,11903888,13552809,10648204,5078427,821891,19.76163849796929,0.02725073596030678,0.8620725935495991,2021,16,4,1183218.0
2021-04-26,BR,BR,Brazil,28636.0,1139.0,14369423.0,391936.0,43152248.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.277778,23.111111,31.074074,0.0,61.40241,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42397.0,12809169.0,60237356.0,68581405.0,53883208.0,25698413.0,12228945,13922892,10938972,5217102,844335,20.301264574931142,0.027275695064443436,0.8620725935495991,2021,17,4,1168318.0
2021-04-27,BR,BR,Brazil,72140.0,3086.0,14441563.0,395022.0,44634964.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.814815,22.574074,33.37037,0.0,62.609557,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,69882.0,12879051.0,60237356.0,68581405.0,53883208.0,25698413.0,12649132,14401284,11314836,5396363,873346,20.998818264497526,0.027353133452383237,0.8620725935495991,2021,17,4,1167490.0
2021-04-28,BR,BR,Brazil,79726.0,3163.0,14521289.0,398185.0,45735184.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.12963,21.944444,32.5,0.0,55.780121,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,113391.0,12992442.0,60237356.0,68581405.0,53883208.0,25698413.0,12960925,14756265,11593739,5529379,894873,21.51642414474346,0.02742077511163093,0.8620725935495991,2021,17,4,1130662.0
2021-04-29,BR,BR,Brazil,69389.0,3001.0,14590678.0,401186.0,46811152.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.703704,22.259259,31.5,0.0,48.450574,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,99272.0,13091714.0,60237356.0,68581405.0,53883208.0,25698413.0,13265844,15103422,11866494,5659463,915926,22.022620508885588,0.02749604918976349,0.8620725935495991,2021,17,4,1097778.0
2021-04-30,BR,BR,Brazil,68333.0,2595.0,14659011.0,403781.0,47763086.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.87037,22.592593,30.518519,0.0,60.465736,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,60404.0,13152118.0,60237356.0,68581405.0,53883208.0,25698413.0,13535613,15410560,12107806,5774552,934552,22.470464245598272,0.027544900539333794,0.8620725935495991,2021,17,4,1103112.0
2021-05-01,BR,BR,Brazil,66964.0,2656.0,14725975.0,406437.0,48015603.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.407407,22.833333,30.259259,0.0,72.701797,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42420.0,13194538.0,60237356.0,68581405.0,53883208.0,25698413.0,13607174,15492033,12171819,5805081,939493,22.58926256235498,0.027600006111649655,0.8620725935495991,2021,17,5,1125000.0
2021-05-02,BR,BR,Brazil,28935.0,1202.0,14754910.0,407639.0,48228095.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.333333,21.166667,31.666667,0.0,67.376769,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,48127.0,13242665.0,60237356.0,68581405.0,53883208.0,25698413.0,13667392,15560593,12225685,5830772,943651,22.68923084933869,0.027627345744569095,0.8620725935495991,2021,17,5,1104606.0
